evt1; evt2; station; channel; dtP; dtS; dtPerr; dtSerr
event_001; event_003; STA06; HHZ; -1091368.299546957; -1091368.2106047869; 0.0; 0.0
event_001; event_003; STA07; HHZ; -1091371.5316323042; -1091371.496997714; 0.0; 0.0
event_001; event_003; STA08; HHZ; -1091368.2486644983; -1091368.1224763393; 0.0; 0.0
event_001; event_003; STA09; HHZ; -1091368.4252485037; -1091368.428319931; 0.0; 0.0
event_001; event_003; STA10; HHZ; -1091368.2839593887; -1091368.1836073399; 0.0; 0.0
event_001; event_003; STA11; HHZ; -1091368.3739013672; -1091368.3393868208; 0.0; 0.0
event_001; event_003; STA12; HHZ; -1091368.605291009; -1091368.740153432; 0.0; 0.0
event_001; event_003; STA13; HHZ; -1091368.2527992725; -1091368.1296377182; 0.0; 0.0
event_001; event_003; STA14; HHZ; -1091368.3392525911; -1091368.2793751955; 0.0; 0.0
event_001; event_004; STA00; HHZ; -1637052.2963938713; -1637052.0510383844; 0.0; 0.0
event_001; event_004; STA01; HHZ; -1637052.535149932; -1637052.4645638466; 0.0; 0.0
event_001; event_004; STA02; HHZ; -1637051.2902317047; -1637051.3204678297; 0.0; 0.0
event_001; event_004; STA03; HHZ; -1637052.9662175179; -1637053.2111730576; 0.0; 0.0
event_001; event_004; STA04; HHZ; -1637052.3394418955; -1637052.125597477; 0.0; 0.0
event_001; event_004; STA05; HHZ; -1637047.9652129412; -1637048.2094328403; 0.0; 0.0
event_001; event_004; STA06; HHZ; -1637052.30079031; -1637052.058652997; 0.0; 0.0
event_001; event_004; STA07; HHZ; -1637057.1177653074; -1637056.9342854023; 0.0; 0.0
event_001; event_004; STA08; HHZ; -1637052.280747652; -1637052.0239390135; 0.0; 0.0
event_001; event_004; STA09; HHZ; -1637052.4683840275; -1637052.348925352; 0.0; 0.0
event_001; event_004; STA10; HHZ; -1637052.3284486532; -1637052.10655725; 0.0; 0.0
event_001; event_004; STA11; HHZ; -1637052.6881967783; -1637052.7296409607; 0.0; 0.0
event_001; event_004; STA12; HHZ; -1637052.7901269197; -1637052.9061838388; 0.0; 0.0
event_001; event_004; STA13; HHZ; -1637052.279790759; -1637052.022281766; 0.0; 0.0
event_001; event_004; STA14; HHZ; -1637052.641078949; -1637052.648033142; 0.0; 0.0
event_001; event_005; STA00; HHZ; -2182736.725148797; -2182736.639536619; 0.0; 0.0
event_001; event_005; STA01; HHZ; -2182736.900137067; -2182736.9426162243; 0.0; 0.0
event_001; event_005; STA02; HHZ; -2182729.1595799923; -2182729.2368410826; 0.0; 0.0
event_001; event_005; STA03; HHZ; -2182736.994386077; -2182737.1058557034; 0.0; 0.0
event_001; event_005; STA04; HHZ; -2182736.640020728; -2182736.492094755; 0.0; 0.0
event_001; event_005; STA05; HHZ; -2182730.3274965286; -2182730.4388029575; 0.0; 0.0
event_001; event_005; STA06; HHZ; -2182736.734359026; -2182736.6554887295; 0.0; 0.0
event_001; event_005; STA07; HHZ; -2182743.1243491173; -2182743.099793792; 0.0; 0.0
event_001; event_005; STA08; HHZ; -2182736.6670924425; -2182736.538982868; 0.0; 0.0
event_001; event_005; STA09; HHZ; -2182736.872968316; -2182736.895559907; 0.0; 0.0
event_001; event_005; STA10; HHZ; -2182736.6621086597; -2182736.530351162; 0.0; 0.0
event_001; event_005; STA11; HHZ; -2182736.738860488; -2182736.6632853746; 0.0; 0.0
event_001; event_005; STA12; HHZ; -2182737.0103293657; -2182737.133469224; 0.0; 0.0
event_001; event_005; STA13; HHZ; -2182736.6891943216; -2182736.5772634745; 0.0; 0.0
event_001; event_005; STA14; HHZ; -2182736.7157176733; -2182736.6232019663; 0.0; 0.0
event_001; event_006; STA00; HHZ; -2728421.01874125; -2728420.9939335585; 0.0; 0.0
event_001; event_006; STA01; HHZ; -2728421.439651966; -2728421.7229510546; 0.0; 0.0
event_001; event_006; STA02; HHZ; -2728408.0431934595; -2728408.4018210173; 0.0; 0.0
event_001; event_006; STA03; HHZ; -2728421.4250901937; -2728421.6977300644; 0.0; 0.0
event_001; event_006; STA04; HHZ; -2728420.661826253; -2728420.37575686; 0.0; 0.0
event_001; event_006; STA05; HHZ; -2728413.094958067; -2728413.369940996; 0.0; 0.0
event_001; event_006; STA06; HHZ; -2728420.9906202555; -2728420.9452281; 0.0; 0.0
event_001; event_006; STA07; HHZ; -2728429.11197412; -2728429.232465625; 0.0; 0.0
event_001; event_006; STA08; HHZ; -2728420.759172559; -2728420.5443603992; 0.0; 0.0
event_001; event_006; STA09; HHZ; -2728421.3348966837; -2728421.5415147543; 0.0; 0.0
event_001; event_006; STA10; HHZ; -2728420.859320402; -2728420.7178168297; 0.0; 0.0
event_001; event_006; STA11; HHZ; -2728420.710521579; -2728420.4600970745; 0.0; 0.0
event_001; event_006; STA12; HHZ; -2728421.6238906384; -2728422.042052269; 0.0; 0.0
event_001; event_006; STA13; HHZ; -2728420.79574728; -2728420.607707858; 0.0; 0.0
event_001; event_006; STA14; HHZ; -2728420.6183246374; -2728420.300412178; 0.0; 0.0
event_001; event_007; STA00; HHZ; -3274105.444475174; -3274105.57719934; 0.0; 0.0
event_001; event_007; STA01; HHZ; -3274105.5759208202; -3274105.8048633337; 0.0; 0.0
event_001; event_007; STA02; HHZ; -3274089.4775072336; -3274089.713446617; 0.0; 0.0
event_001; event_007; STA03; HHZ; -3274105.2451286316; -3274105.2319312096; 0.0; 0.0
event_001; event_007; STA04; HHZ; -3274105.2682216167; -3274105.2719283104; 0.0; 0.0
event_001; event_007; STA05; HHZ; -3274095.248593211; -3274095.237931609; 0.0; 0.0
event_001; event_007; STA06; HHZ; -3274105.441272378; -3274105.571652293; 0.0; 0.0
event_001; event_007; STA07; HHZ; -3274114.993368268; -3274115.1811454296; 0.0; 0.0
event_001; event_007; STA08; HHZ; -3274105.3372938633; -3274105.391561389; 0.0; 0.0
event_001; event_007; STA09; HHZ; -3274105.5494550467; -3274105.75902462; 0.0; 0.0
event_001; event_007; STA10; HHZ; -3274105.3499029875; -3274105.413400531; 0.0; 0.0
event_001; event_007; STA11; HHZ; -3274105.020020485; -3274104.842043996; 0.0; 0.0
event_001; event_007; STA12; HHZ; -3274105.5579617023; -3274105.7737579346; 0.0; 0.0
event_001; event_007; STA13; HHZ; -3274105.3596873283; -3274105.4303468466; 0.0; 0.0
event_001; event_007; STA14; HHZ; -3274104.999462843; -3274104.8064382076; 0.0; 0.0
event_001; event_008; STA00; HHZ; -3819789.1083216667; -3819788.8408762217; 0.0; 0.0
event_001; event_008; STA01; HHZ; -3819789.5588389635; -3819789.6211721897; 0.0; 0.0
event_001; event_008; STA02; HHZ; -3819775.2354465723; -3819775.4371523857; 0.0; 0.0
event_001; event_008; STA03; HHZ; -3819789.980338931; -3819790.3512102365; 0.0; 0.0
event_001; event_008; STA04; HHZ; -3819788.9980324507; -3819788.649855256; 0.0; 0.0
event_001; event_008; STA05; HHZ; -3819778.3133718967; -3819778.684023261; 0.0; 0.0
event_001; event_008; STA06; HHZ; -3819789.0883826017; -3819788.8063417673; 0.0; 0.0
event_001; event_008; STA07; HHZ; -3819800.342225075; -3819800.2074707747; 0.0; 0.0
event_001; event_008; STA08; HHZ; -3819788.960621476; -3819788.5850594044; 0.0; 0.0
event_001; event_008; STA09; HHZ; -3819789.413079262; -3819789.368716359; 0.0; 0.0
event_001; event_008; STA10; HHZ; -3819789.0744309425; -3819788.7821776867; 0.0; 0.0
event_001; event_008; STA11; HHZ; -3819789.445272684; -3819789.4244754314; 0.0; 0.0
event_001; event_008; STA12; HHZ; -3819789.8746579885; -3819790.1681705713; 0.0; 0.0
event_001; event_008; STA13; HHZ; -3819788.979557514; -3819788.617856741; 0.0; 0.0
event_001; event_008; STA14; HHZ; -3819789.3482290506; -3819789.256396055; 0.0; 0.0
event_001; event_009; STA00; HHZ; -4365473.693069696; -4365473.699554563; 0.0; 0.0
event_001; event_009; STA01; HHZ; -4365474.011100173; -4365474.250383496; 0.0; 0.0
event_001; event_009; STA02; HHZ; -4365464.682875514; -4365464.966735601; 0.0; 0.0
event_001; event_009; STA03; HHZ; -4365473.903019786; -4365474.063188195; 0.0; 0.0
event_001; event_009; STA04; HHZ; -4365473.406230211; -4365473.202748537; 0.0; 0.0
event_001; event_009; STA05; HHZ; -4365460.572275877; -4365460.734339595; 0.0; 0.0
event_001; event_009; STA06; HHZ; -4365473.687076449; -4365473.689174175; 0.0; 0.0
event_001; event_009; STA07; HHZ; -4365486.484730482; -4365486.608395338; 0.0; 0.0
event_001; event_009; STA08; HHZ; -4365473.504595995; -4365473.373118043; 0.0; 0.0
event_001; event_009; STA09; HHZ; -4365473.950286984; -4365474.145054817; 0.0; 0.0
event_001; event_009; STA10; HHZ; -4365473.538996935; -4365473.432700753; 0.0; 0.0
event_001; event_009; STA11; HHZ; -4365473.353372097; -4365473.111198306; 0.0; 0.0
event_001; event_009; STA12; HHZ; -4365474.127771378; -4365474.452457786; 0.0; 0.0
event_001; event_009; STA13; HHZ; -4365473.545278549; -4365473.443580151; 0.0; 0.0
event_001; event_009; STA14; HHZ; -4365473.301144123; -4365473.020739675; 0.0; 0.0
event_001; event_010; STA00; HHZ; -4911157.60105145; -4911157.386073828; 0.0; 0.0
event_001; event_010; STA01; HHZ; -4911157.977040172; -4911158.037286282; 0.0; 0.0
event_001; event_010; STA02; HHZ; -4911155.232712865; -4911155.403348327; 0.0; 0.0
event_001; event_010; STA03; HHZ; -4911158.306012511; -4911158.607066512; 0.0; 0.0
event_001; event_010; STA04; HHZ; -4911157.485675216; -4911157.186242104; 0.0; 0.0
event_001; event_010; STA05; HHZ; -4911179.972564459; -4911180.273534179; 0.0; 0.0
event_001; event_010; STA06; HHZ; -4911157.591406822; -4911157.369369268; 0.0; 0.0
event_001; event_010; STA07; HHZ; -4911171.967651129; -4911171.866919279; 0.0; 0.0
event_001; event_010; STA08; HHZ; -4911157.47692883; -4911157.1710932255; 0.0; 0.0
event_001; event_010; STA09; HHZ; -4911157.867776275; -4911157.848041058; 0.0; 0.0
event_001; event_010; STA10; HHZ; -4911157.544578195; -4911157.288262248; 0.0; 0.0
event_001; event_010; STA11; HHZ; -4911157.829897881; -4911157.782435894; 0.0; 0.0
event_001; event_010; STA12; HHZ; -4911158.239939094; -4911158.492627025; 0.0; 0.0
event_001; event_010; STA13; HHZ; -4911157.497486234; -4911157.2066988945; 0.0; 0.0
event_001; event_010; STA14; HHZ; -4911157.7538205385; -4911157.650670052; 0.0; 0.0
event_001; event_011; STA00; HHZ; -5456841.828384519; -5456841.6257094145; 0.0; 0.0
event_001; event_011; STA01; HHZ; -5456841.981444716; -5456841.890809655; 0.0; 0.0
event_001; event_011; STA02; HHZ; -5456844.371434927; -5456844.398251176; 0.0; 0.0
event_001; event_011; STA03; HHZ; -5456842.436344266; -5456842.678695798; 0.0; 0.0
event_001; event_011; STA04; HHZ; -5456841.934499383; -5456841.809500337; 0.0; 0.0
event_001; event_011; STA05; HHZ; -5456861.880900383; -5456862.123333454; 0.0; 0.0
event_001; event_011; STA06; HHZ; -5456841.800825715; -5456841.577977538; 0.0; 0.0
event_001; event_011; STA07; HHZ; -5456857.639118433; -5456857.452005863; 0.0; 0.0
event_001; event_011; STA08; HHZ; -5456841.829963326; -5456841.628443718; 0.0; 0.0
event_001; event_011; STA09; HHZ; -5456841.896392107; -5456841.743498564; 0.0; 0.0
event_001; event_011; STA10; HHZ; -5456841.939095378; -5456841.817460656; 0.0; 0.0
event_001; event_011; STA11; HHZ; -5456842.254356384; -5456842.363492608; 0.0; 0.0
event_001; event_011; STA12; HHZ; -5456842.229881763; -5456842.3211025; 0.0; 0.0
event_001; event_011; STA13; HHZ; -5456841.79284215; -5456841.564149857; 0.0; 0.0
event_001; event_011; STA14; HHZ; -5456842.206136227; -5456842.2799755335; 0.0; 0.0
event_001; event_012; STA00; HHZ; -6002525.930586696; -6002525.648618221; 0.0; 0.0
event_001; event_012; STA01; HHZ; -6002526.132726669; -6002525.99872458; 0.0; 0.0
event_001; event_012; STA02; HHZ; -6002530.112889409; -6002530.093405247; 0.0; 0.0
event_001; event_012; STA03; HHZ; -6002526.666087031; -6002526.922504783; 0.0; 0.0
event_001; event_012; STA04; HHZ; -6002526.052264333; -6002525.859363914; 0.0; 0.0
event_001; event_012; STA05; HHZ; -6002543.887048364; -6002544.142542958; 0.0; 0.0
event_001; event_012; STA06; HHZ; -6002525.935153961; -6002525.6565288305; 0.0; 0.0
event_001; event_012; STA07; HHZ; -6002543.355743289; -6002543.1153053045; 0.0; 0.0
event_001; event_012; STA08; HHZ; -6002525.956783295; -6002525.693990588; 0.0; 0.0
event_001; event_012; STA09; HHZ; -6002526.071566105; -6002525.89279449; 0.0; 0.0
event_001; event_012; STA10; HHZ; -6002526.02345407; -6002525.809464574; 0.0; 0.0
event_001; event_012; STA11; HHZ; -6002526.444214225; -6002526.538221121; 0.0; 0.0
event_001; event_012; STA12; HHZ; -6002526.418782711; -6002526.494173527; 0.0; 0.0
event_001; event_012; STA13; HHZ; -6002525.940876722; -6002525.666440606; 0.0; 0.0
event_001; event_012; STA14; HHZ; -6002526.40013504; -6002526.461876273; 0.0; 0.0
event_001; event_013; STA00; HHZ; -6548210.601604342; -6548210.656715393; 0.0; 0.0
event_001; event_013; STA01; HHZ; -6548210.855829477; -6548211.097033501; 0.0; 0.0
event_001; event_013; STA02; HHZ; -6548212.125950575; -6548212.4074213505; 0.0; 0.0
event_001; event_013; STA03; HHZ; -6548210.691040754; -6548210.81161952; 0.0; 0.0
event_001; event_013; STA04; HHZ; -6548210.369280815; -6548210.254331231; 0.0; 0.0
event_001; event_013; STA05; HHZ; -6548225.694613218; -6548225.817806721; 0.0; 0.0
event_001; event_013; STA06; HHZ; -6548210.587780476; -6548210.632772446; 0.0; 0.0
event_001; event_013; STA07; HHZ; -6548229.673442364; -6548229.819665432; 0.0; 0.0
event_001; event_013; STA08; HHZ; -6548210.438941002; -6548210.374982595; 0.0; 0.0
event_001; event_013; STA09; HHZ; -6548210.794797778; -6548210.9913265705; 0.0; 0.0
event_001; event_013; STA10; HHZ; -6548210.488477588; -6548210.4607800245; 0.0; 0.0
event_001; event_013; STA11; HHZ; -6548210.250239968; -6548210.048152447; 0.0; 0.0
event_001; event_013; STA12; HHZ; -6548210.938150406; -6548211.239613175; 0.0; 0.0
event_001; event_013; STA13; HHZ; -6548210.462260008; -6548210.41537106; 0.0; 0.0
event_001; event_013; STA14; HHZ; -6548210.19944489; -6548209.960175395; 0.0; 0.0
event_001; event_014; STA00; HHZ; -7093894.814409256; -7093894.871188283; 0.0; 0.0
event_001; event_014; STA01; HHZ; -7093894.90708375; -7093895.031700611; 0.0; 0.0
event_001; event_014; STA02; HHZ; -7093890.377195716; -7093890.477139354; 0.0; 0.0
event_001; event_014; STA03; HHZ; -7093894.663346648; -7093894.609547973; 0.0; 0.0
event_001; event_014; STA04; HHZ; -7093894.6711547375; -7093894.623071551; 0.0; 0.0
event_001; event_014; STA05; HHZ; -7093907.440684676; -7093907.386564136; 0.0; 0.0
event_001; event_014; STA06; HHZ; -7093894.837732315; -7093894.9115839; 0.0; 0.0
event_001; event_014; STA07; HHZ; -7093915.4108150005; -7093915.518900156; 0.0; 0.0
event_001; event_014; STA08; HHZ; -7093894.754539609; -7093894.767494082; 0.0; 0.0
event_001; event_014; STA09; HHZ; -7093894.926196933; -7093895.064804673; 0.0; 0.0
event_001; event_014; STA10; HHZ; -7093894.703850269; -7093894.679700375; 0.0; 0.0
event_001; event_014; STA11; HHZ; -7093894.50632143; -7093894.337580442; 0.0; 0.0
event_001; event_014; STA12; HHZ; -7093894.870287418; -7093894.967969179; 0.0; 0.0
event_001; event_014; STA13; HHZ; -7093894.7965859175; -7093894.840318322; 0.0; 0.0
event_001; event_014; STA14; HHZ; -7093894.518439174; -7093894.35856843; 0.0; 0.0
event_001; event_015; STA00; HHZ; -7639578.834066391; -7639578.75112927; 0.0; 0.0
event_001; event_015; STA01; HHZ; -7639578.92618835; -7639578.910684586; 0.0; 0.0
event_001; event_015; STA02; HHZ; -7639568.089707375; -7639568.121871471; 0.0; 0.0
event_001; event_015; STA03; HHZ; -7639579.101457953; -7639579.214251637; 0.0; 0.0
event_001; event_015; STA04; HHZ; -7639578.843110681; -7639578.766793966; 0.0; 0.0
event_001; event_015; STA05; HHZ; -7639589.657324433; -7639589.770345569; 0.0; 0.0
event_001; event_015; STA06; HHZ; -7639578.825129151; -7639578.735649943; 0.0; 0.0
event_001; event_015; STA07; HHZ; -7639600.9660823345; -7639600.902728438; 0.0; 0.0
event_001; event_015; STA08; HHZ; -7639578.816304326; -7639578.720365405; 0.0; 0.0
event_001; event_015; STA09; HHZ; -7639578.889764547; -7639578.847598553; 0.0; 0.0
event_001; event_015; STA10; HHZ; -7639578.852182388; -7639578.7825062275; 0.0; 0.0
event_001; event_015; STA11; HHZ; -7639578.972314119; -7639578.990574479; 0.0; 0.0
event_001; event_015; STA12; HHZ; -7639579.037628531; -7639579.1036987305; 0.0; 0.0
event_001; event_015; STA13; HHZ; -7639578.8079276085; -7639578.705856919; 0.0; 0.0
event_001; event_015; STA14; HHZ; -7639578.948445082; -7639578.949233413; 0.0; 0.0
event_001; event_016; STA00; HHZ; -8185263.24342072; -8185263.3060257435; 0.0; 0.0
event_001; event_016; STA01; HHZ; -8185263.56739676; -8185263.867152214; 0.0; 0.0
event_001; event_016; STA02; HHZ; -8185248.289230585; -8185248.604866385; 0.0; 0.0
event_001; event_016; STA03; HHZ; -8185263.288780689; -8185263.384589195; 0.0; 0.0
event_001; event_016; STA04; HHZ; -8185262.870215893; -8185262.659634948; 0.0; 0.0
event_001; event_016; STA05; HHZ; -8185271.624823928; -8185271.722615957; 0.0; 0.0
event_001; event_016; STA06; HHZ; -8185263.255411029; -8185263.326792955; 0.0; 0.0
event_001; event_016; STA07; HHZ; -8185287.110807061; -8185287.307496905; 0.0; 0.0
event_001; event_016; STA08; HHZ; -8185263.033807039; -8185262.942974806; 0.0; 0.0
event_001; event_016; STA09; HHZ; -8185263.5398106575; -8185263.819373012; 0.0; 0.0
event_001; event_016; STA10; HHZ; -8185263.022564888; -8185262.923503518; 0.0; 0.0
event_001; event_016; STA11; HHZ; -8185262.656214118; -8185262.288983941; 0.0; 0.0
event_001; event_016; STA12; HHZ; -8185263.636676669; -8185263.987144947; 0.0; 0.0
event_001; event_016; STA13; HHZ; -8185263.100604653; -8185263.058668256; 0.0; 0.0
event_001; event_016; STA14; HHZ; -8185262.633334756; -8185262.249356985; 0.0; 0.0
event_001; event_017; STA00; HHZ; -8730947.229977965; -8730947.128637552; 0.0; 0.0
event_001; event_017; STA01; HHZ; -8730947.334944367; -8730947.310439348; 0.0; 0.0
event_001; event_017; STA02; HHZ; -8730931.515592933; -8730931.503369689; 0.0; 0.0
event_001; event_017; STA03; HHZ; -8730947.469733477; -8730947.543894172; 0.0; 0.0
event_001; event_017; STA04; HHZ; -8730947.201654196; -8730947.079580784; 0.0; 0.0
event_001; event_017; STA05; HHZ; -8730953.579555392; -8730953.652772188; 0.0; 0.0
event_001; event_017; STA06; HHZ; -8730947.248729944; -8730947.161116123; 0.0; 0.0
event_001; event_017; STA07; HHZ; -8730972.54719174; -8730972.485420346; 0.0; 0.0
event_001; event_017; STA08; HHZ; -8730947.217117906; -8730947.106363893; 0.0; 0.0
event_001; event_017; STA09; HHZ; -8730947.337357283; -8730947.314618587; 0.0; 0.0
event_001; event_017; STA10; HHZ; -8730947.189608335; -8730947.05871749; 0.0; 0.0
event_001; event_017; STA11; HHZ; -8730947.31529808; -8730947.27641213; 0.0; 0.0
event_001; event_017; STA12; HHZ; -8730947.42231524; -8730947.461765528; 0.0; 0.0
event_001; event_017; STA13; HHZ; -8730947.236948133; -8730947.140709877; 0.0; 0.0
event_001; event_017; STA14; HHZ; -8730947.308317184; -8730947.264321327; 0.0; 0.0
event_001; event_018; STA00; HHZ; -9276631.38553226; -9276631.243952394; 0.0; 0.0
event_001; event_018; STA01; HHZ; -9276631.878612518; -9276632.097967505; 0.0; 0.0
event_001; event_018; STA02; HHZ; -9276619.776972055; -9276620.130000472; 0.0; 0.0
event_001; event_018; STA03; HHZ; -9276632.140861034; -9276632.55218184; 0.0; 0.0
event_001; event_018; STA04; HHZ; -9276631.119877934; -9276630.783839107; 0.0; 0.0
event_001; event_018; STA05; HHZ; -9276636.031789303; -9276636.444602847; 0.0; 0.0
event_001; event_018; STA06; HHZ; -9276631.320632815; -9276631.131546617; 0.0; 0.0
event_001; event_018; STA07; HHZ; -9276658.42636621; -9276658.43025601; 0.0; 0.0
event_001; event_018; STA08; HHZ; -9276631.112088561; -9276630.770347714; 0.0; 0.0
event_001; event_018; STA09; HHZ; -9276631.699645162; -9276631.787995815; 0.0; 0.0
event_001; event_018; STA10; HHZ; -9276631.326344728; -9276631.141439676; 0.0; 0.0
event_001; event_018; STA11; HHZ; -9276631.439153433; -9276631.336824417; 0.0; 0.0
event_001; event_018; STA12; HHZ; -9276632.168465853; -9276632.599993348; 0.0; 0.0
event_001; event_018; STA13; HHZ; -9276631.119240165; -9276630.782734513; 0.0; 0.0
event_001; event_018; STA14; HHZ; -9276631.303735018; -9276631.102279782; 0.0; 0.0
